File Name,Time [MJD],RV [m/s],RV [m/s] (raw),RV [m/s] (correction),RV Err. [m/s],Exp. Time [s],Airmass,Quality,Start Time [MJD],BERV [km/s],Time [eMJD],Instrument,CCF FWHM [km/s],CCF FWHM [km/s] (raw),CCF FWHM [km/s] (correction),CCF FWHM Err. [km/s],CCF Contrast,CCF Contrast (raw),CCF Contrast Err.,BIS [m/s],H-alpha Emission,CaII Emission
r.HARPN.2021-05-08T12-27-53.033_S2D_BLAZE_A.fits,59342.51605331991,460.797,445.1777319924483,15.619268007551698,0.005,300.0,1.0313594675325457,0.9995838816990764,59342.51936380787,-0.364265261447043,,,6.928814646402312,6.870416489777033,0.8976912950447021,0.0219397281775422,-9700344.884424627,-9782797.274424966,20800.160975545587,-38.99999999924292,0.1708633532305022,0.1046239157033324
r.HARPN.2021-05-08T12-33-17.395_S2D_BLAZE_A.fits,59342.51981549012,460.493,444.8736997786873,15.61930022131271,0.005,300.0,1.0283725171534956,0.9992941637729456,59342.52311799768,-0.373326720342223,,,6.929399130582446,6.871006356470288,0.8976881197061966,0.0217690611230845,-9690630.465687744,-9772985.62102164,20621.02028485602,-39.21666666590939,0.1731665913893432,0.1051940218460049
r.HARPN.2021-05-08T12-38-42.138_S2D_BLAZE_A.fits,59342.52357095992,460.616,444.99666762229873,15.619332377701223,0.005,300.0,1.0258950527398574,0.9997400475663696,59342.52687659722,-0.382402431216108,,,6.929449987899472,6.871058060104475,0.8976849500093703,0.0218452454041831,-9721574.205164745,-9804190.51462918,20758.112222074804,-39.19999999924295,0.1695522638685076,0.1069498635574352
r.HARPN.2021-05-08T12-44-06.868_S2D_BLAZE_A.fits,59342.52732801996,461.157,445.5376354522938,15.619364547706185,0.005,300.0,1.023914775390886,0.999835825219081,59342.5306350463,-0.391507065170089,,,6.92927955903158,6.870886597153375,0.8976817789567784,0.0219141454949263,-9750794.830745477,-9833662.999617573,20885.490815767404,-39.116666665909186,0.1719994707957543,0.1020745335076235
r.HARPN.2021-05-08T12-49-31.598_S2D_BLAZE_A.fits,59342.53108299989,461.123,445.5036033000999,15.619396699900118,0.005,300.0,1.0224289145593384,0.9998696796306012,59342.53439349537,-0.400626710617509,,,6.926701343472213,6.868286876320999,0.8976786096462844,0.0218022541987833,-9787748.567248628,-9870992.9231501,20867.38161621128,-39.63333333257618,0.1708331742159841,0.105911522086845
r.HARPN.2021-05-08T12-54-55.945_S2D_BLAZE_A.fits,59342.5348404902,460.186,444.5665711264107,15.619428873589296,0.005,300.0,1.02143228715675,0.9998286593372282,59342.53814751157,-0.409767507582833,,,6.92891120377485,6.870515939683352,0.89767543820338,0.021784369484442,-9819849.575739758,-9903312.406529805,20911.592953592004,-38.93333333257621,0.1725677750993091,0.1048901177747599
r.HARPN.2021-05-08T13-00-21.066_S2D_BLAZE_A.fits,59342.53860727977,460.134,444.5145388730962,15.619461126903795,0.005,300.0,1.0209230849840505,0.9996928121417074,59342.541910486114,-0.418940593135459,,,6.930460684677848,6.872079002563224,0.8976722588979724,0.021706463464313,-9832824.684249295,-9916359.353276027,20858.481871551612,-39.06666666590935,0.171437222980558,0.1060877579884338
r.HARPN.2021-05-08T13-05-45.797_S2D_BLAZE_A.fits,59342.54236157006,460.726,445.1065067268074,15.619493273192614,0.005,300.0,1.020902448988089,0.9998228451910536,59342.54566894676,-0.428088132005195,,,6.929463363942796,6.8710736218478035,0.8976690901288257,0.0217455136387076,-9801784.83979441,-9885079.492182706,20834.597867932604,-38.966666665908924,0.1733215326852237,0.1061904556232086
r.HARPN.2021-05-08T13-11-10.536_S2D_BLAZE_A.fits,59342.54612012021,461.46700000000004,445.8474745440433,15.619525455956767,0.005,300.0,1.021368626224774,0.9998438316669064,59342.5494275,-0.437245710228882,,,6.931127321533452,6.872752130509034,0.8976659177505997,0.0216667462871991,-9774512.184200995,-9857534.095232869,20694.16042028616,-38.83333333257622,0.1719372202795329,0.1058760216500562
r.HARPN.2021-05-08T13-16-35.266_S2D_BLAZE_A.fits,59342.54987995978,460.665,445.0454423502385,15.619557649761607,0.005,300.0,1.022323392605974,0.9998671971532488,59342.55318594907,-0.4464007181946,,,6.930049721992717,6.871665791264894,0.8976627442704543,0.0217070212676165,-9753168.317261662,-9836034.440369053,20694.485316783503,-38.99999999924264,0.1726004477649569,0.1062466030658615
r.HARPN.2021-05-08T13-21-59.994_S2D_BLAZE_A.fits,59342.55364497984,461.834,446.2144101120755,15.619589887924569,0.005,300.0,1.0237712003940764,0.9998696684943637,59342.556944375,-0.455557879628067,,,6.930467533179216,6.872087567202151,0.8976595664041137,0.0218756142799373,-9745206.666266588,-9827994.440440388,20836.598472439124,-38.783333332575886,0.1710551683420787,0.1024840336241421
r.HARPN.2021-05-08T13-27-25.119_S2D_BLAZE_A.fits,59342.5574198002,461.698,446.07837778999686,15.619622210003127,0.005,300.0,1.0257201346165123,0.9998694834119513,59342.56070739583,-0.46472306769927,,,6.930090621043221,6.871707869144603,0.8976563802521293,0.02176217589889,-9748989.356040604,-9831817.79369752,20740.314585841807,-40.116666665908966,0.1718163547829843,0.1004911855643294
r.HARPN.2021-05-08T13-32-49.461_S2D_BLAZE_A.fits,59342.56116888998,462.007,446.38734568823764,15.619654311762373,0.005,300.0,1.0281532063382228,0.9998639752849886,59342.564461354166,-0.473804750704462,,,6.929939461973396,6.87155583916567,0.897653215804577,0.0217849065453029,-9761764.27289616,-9844704.319748182,20784.74031066584,-40.31666666590855,0.1705765049778417,0.1056311811915466
